Turbine_ID,datetime,Active_Power,Wind_Speed_10m,Wind_Direction_50m,Wind_Speed_50m,Temperature,Relative_Humidity,Surface_Pressure,Precipitation
WTG07,2024-12-26 03:00:00,101.96266666666668,2.41,354.5,3.15,25.23,88.82,100.82,0.0
WTG08,2024-12-26 03:00:00,-1.792,2.41,354.5,3.15,25.23,88.82,100.82,0.0
WTG09,2024-12-26 03:00:00,157.96266666666665,2.41,354.5,3.15,25.23,88.82,100.82,0.0
WTG10,2024-12-26 03:00:00,116.18133333333333,2.41,354.5,3.15,25.23,88.82,100.82,0.0
WTG01,2024-12-26 04:00:00,208.77866666666668,2.47,347.5,3.19,25.13,89.59,100.87,0.02
WTG02,2024-12-26 04:00:00,10.986666666666666,2.47,347.5,3.19,25.13,89.59,100.87,0.02
WTG03,2024-12-26 04:00:00,51.44533333333334,2.47,347.5,3.19,25.13,89.59,100.87,0.02
WTG04,2024-12-26 04:00:00,3.392000000000001,2.47,347.5,3.19,25.13,89.59,100.87,0.02
WTG05,2024-12-26 04:00:00,45.20533333333333,2.47,347.5,3.19,25.13,89.59,100.87,0.02
WTG06,2024-12-26 04:00:00,22.069333333333333,2.47,347.5,3.19,25.13,89.59,100.87,0.02
WTG07,2024-12-26 04:00:00,34.25066666666667,2.47,347.5,3.19,25.13,89.59,100.87,0.02
WTG08,2024-12-26 04:00:00,-1.7493333333333334,2.47,347.5,3.19,25.13,89.59,100.87,0.02
WTG09,2024-12-26 04:00:00,101.00266666666666,2.47,347.5,3.19,25.13,89.59,100.87,0.02
WTG10,2024-12-26 04:00:00,34.69866666666666,2.47,347.5,3.19,25.13,89.59,100.87,0.02
WTG01,2024-12-26 05:00:00,145.13066666666666,2.58,340.6,3.29,25.05,89.99,100.95,0.04
WTG02,2024-12-26 05:00:00,-4.4799999999999995,2.58,340.6,3.29,25.05,89.99,100.95,0.04
WTG03,2024-12-26 05:00:00,38.58133333333333,2.58,340.6,3.29,25.05,89.99,100.95,0.04
WTG04,2024-12-26 05:00:00,2.8160000000000003,2.58,340.6,3.29,25.05,89.99,100.95,0.04
WTG05,2024-12-26 05:00:00,29.343999999999998,2.58,340.6,3.29,25.05,89.99,100.95,0.04
WTG06,2024-12-26 05:00:00,3.3706666666666663,2.58,340.6,3.29,25.05,89.99,100.95,0.04
WTG07,2024-12-26 05:00:00,20.82133333333333,2.58,340.6,3.29,25.05,89.99,100.95,0.04
WTG08,2024-12-26 05:00:00,-1.728,2.58,340.6,3.29,25.05,89.99,100.95,0.04
WTG09,2024-12-26 05:00:00,56.23466666666667,2.58,340.6,3.29,25.05,89.99,100.95,0.04
WTG10,2024-12-26 05:00:00,8.448,2.58,340.6,3.29,25.05,89.99,100.95,0.04
WTG01,2024-12-26 06:00:00,72.256,2.57,335.7,3.24,25.77,88.5,101.04,0.05
WTG02,2024-12-26 06:00:00,68.256,2.57,335.7,3.24,25.77,88.5,101.04,0.05
WTG03,2024-12-26 06:00:00,71.46666666666667,2.57,335.7,3.24,25.77,88.5,101.04,0.05
WTG04,2024-12-26 06:00:00,74.784,2.57,335.7,3.24,25.77,88.5,101.04,0.05
WTG05,2024-12-26 06:00:00,78.22933333333333,2.57,335.7,3.24,25.77,88.5,101.04,0.05
WTG06,2024-12-26 06:00:00,78.83733333333333,2.57,335.7,3.24,25.77,88.5,101.04,0.05
WTG07,2024-12-26 06:00:00,84.20266666666667,2.57,335.7,3.24,25.77,88.5,101.04,0.05
WTG08,2024-12-26 06:00:00,-2.5386666666666664,2.57,335.7,3.24,25.77,88.5,101.04,0.05
WTG09,2024-12-26 06:00:00,91.82933333333334,2.57,335.7,3.24,25.77,88.5,101.04,0.05
WTG10,2024-12-26 06:00:00,90.28266666666667,2.57,335.7,3.24,25.77,88.5,101.04,0.05
WTG01,2024-12-26 07:00:00,83.34933333333333,2.95,333.1,3.35,26.75,84.3,101.15,0.09
WTG02,2024-12-26 07:00:00,67.104,2.95,333.1,3.35,26.75,84.3,101.15,0.09
WTG03,2024-12-26 07:00:00,67.17866666666667,2.95,333.1,3.35,26.75,84.3,101.15,0.09
WTG04,2024-12-26 07:00:00,49.909333333333336,2.95,333.1,3.35,26.75,84.3,101.15,0.09
WTG05,2024-12-26 07:00:00,59.38133333333334,2.95,333.1,3.35,26.75,84.3,101.15,0.09
WTG06,2024-12-26 07:00:00,58.912000000000006,2.95,333.1,3.35,26.75,84.3,101.15,0.09
WTG07,2024-12-26 07:00:00,53.120000000000005,2.95,333.1,3.35,26.75,84.3,101.15,0.09
WTG08,2024-12-26 07:00:00,-2.5066666666666664,2.95,333.1,3.35,26.75,84.3,101.15,0.09
WTG09,2024-12-26 07:00:00,95.42399999999999,2.95,333.1,3.35,26.75,84.3,101.15,0.09
WTG10,2024-12-26 07:00:00,63.01866666666667,2.95,333.1,3.35,26.75,84.3,101.15,0.09
WTG01,2024-12-26 08:00:00,-10.208,3.21,333.2,3.53,27.42,81.45,101.21,0.12
WTG02,2024-12-26 08:00:00,-24.394666666666666,3.21,333.2,3.53,27.42,81.45,101.21,0.12
WTG03,2024-12-26 08:00:00,-8.991999999999999,3.21,333.2,3.53,27.42,81.45,101.21,0.12
WTG04,2024-12-26 08:00:00,-17.248,3.21,333.2,3.53,27.42,81.45,101.21,0.12
WTG05,2024-12-26 08:00:00,-13.706666666666665,3.21,333.2,3.53,27.42,81.45,101.21,0.12
WTG06,2024-12-26 08:00:00,-10.741333333333335,3.21,333.2,3.53,27.42,81.45,101.21,0.12
WTG07,2024-12-26 08:00:00,-13.962666666666665,3.21,333.2,3.53,27.42,81.45,101.21,0.12
WTG08,2024-12-26 08:00:00,-2.4106666666666663,3.21,333.2,3.53,27.42,81.45,101.21,0.12
WTG09,2024-12-26 08:00:00,-4.576,3.21,333.2,3.53,27.42,81.45,101.21,0.12
WTG10,2024-12-26 08:00:00,-11.146666666666667,3.21,333.2,3.53,27.42,81.45,101.21,0.12
WTG01,2024-12-26 09:00:00,-25.087999999999997,3.49,335.3,3.79,27.91,79.62,101.22,0.19
WTG02,2024-12-26 09:00:00,-30.485333333333333,3.49,335.3,3.79,27.91,79.62,101.22,0.19
WTG03,2024-12-26 09:00:00,-26.624,3.49,335.3,3.79,27.91,79.62,101.22,0.19
WTG04,2024-12-26 09:00:00,-25.525333333333332,3.49,335.3,3.79,27.91,79.62,101.22,0.19
WTG05,2024-12-26 09:00:00,-26.624,3.49,335.3,3.79,27.91,79.62,101.22,0.19
WTG06,2024-12-26 09:00:00,-30.965333333333334,3.49,335.3,3.79,27.91,79.62,101.22,0.19
WTG07,2024-12-26 09:00:00,-30.410666666666668,3.49,335.3,3.79,27.91,79.62,101.22,0.19
WTG08,2024-12-26 09:00:00,-2.5493333333333332,3.49,335.3,3.79,27.91,79.62,101.22,0.19
